t,mark,rider,speed_kmh,accel_ms2,lat_accel_ms2,yaw_rate_rads,heading_deg,pitch_deg,roll_deg,lean_deg,slip_deg,throttle_in,steer_in,steer_deg,steer_limit_deg,surface_front,surface_rear,contact_f,contact_r,dist_along_m,off_centre_m,corner_radius_m,nitro,x,y,z
71.0,,riding,110.9,-2.60,-7.04,-0.229,72.4,0.0,0.0,5.5,-0.1,1.0,1.0,1.3,1.3,air,offroad,0,1,2280.4,-8.10,99,0,944.25,-11.02,346.32
71.1,,riding,109.7,-3.50,-0.01,-0.000,71.8,0.0,0.0,13.4,-0.5,1.0,1.0,1.4,1.4,air,offroad,0,1,2282.7,-9.60,99,0,947.15,-11.27,347.24
71.2,,riding,109.2,-1.22,2.46,0.081,72.2,0.0,0.0,-1.4,0.0,1.0,1.0,1.4,1.4,air,offroad,0,1,2285.1,-11.15,158,0,950.03,-11.58,348.16
71.3,,riding,108.3,-2.69,-9.64,-0.321,71.5,0.0,0.0,9.6,-0.3,1.0,1.0,1.4,1.4,offroad,offroad,1,1,2287.7,-12.73,418,0,952.89,-11.93,349.08
71.4,,riding,106.2,-5.80,-13.81,-0.468,69.0,0.0,0.0,29.7,-1.3,1.0,1.0,1.5,1.5,offroad,offroad,1,1,2290.2,-14.24,890,0,955.68,-12.26,350.04
71.5,,riding,104.1,-5.67,-12.81,-0.443,66.3,0.0,0.0,41.6,-1.8,1.0,1.0,1.5,1.5,offroad,offroad,1,1,2293.2,-15.57,297,0,958.39,-12.54,351.08
71.6,,riding,102.2,-5.50,-11.89,-0.419,63.8,0.0,0.0,45.4,-1.9,1.0,1.0,1.6,1.6,offroad,offroad,1,1,2296.3,-16.71,252,0,961.01,-12.77,352.21
71.7,,riding,100.3,-5.21,-10.76,-0.386,61.4,0.0,0.0,46.8,-1.9,1.0,1.0,1.6,1.6,offroad,offroad,1,1,2299.1,-17.68,243,0,963.53,-12.95,353.42
71.8,,riding,98.5,-4.88,-8.56,-0.313,59.4,0.0,0.0,45.9,-1.7,1.0,1.0,1.7,1.7,offroad,offroad,1,1,2301.8,-18.52,243,0,965.96,-13.09,354.72
71.9,,riding,96.9,-4.54,-8.01,-0.297,57.6,0.0,0.0,42.7,-1.5,1.0,1.0,1.8,1.8,offroad,offroad,1,1,2304.6,-19.22,268,0,968.30,-13.21,356.07
72.0,,riding,95.4,-4.08,-1.88,-0.071,56.8,0.0,0.0,31.8,-1.1,1.0,0.0,0.0,1.8,offroad,offroad,1,1,2307.3,-19.83,313,0,970.57,-13.31,357.47
72.1,,riding,94.1,-3.72,-0.70,-0.027,56.5,0.0,0.0,15.3,-0.6,1.0,0.0,0.0,1.9,offroad,offroad,1,1,2310.1,-20.35,313,0,972.78,-13.41,358.89
72.2,,riding,92.8,-3.44,-2.74,-0.106,56.2,0.0,0.0,12.0,-0.5,1.0,1.0,1.9,1.9,offroad,offroad,1,1,2313.2,-20.81,659,0,974.95,-13.51,360.31
72.3,,riding,91.7,-3.17,-7.72,-0.303,54.8,0.0,0.0,21.0,-0.8,1.0,1.0,2.0,2.0,offroad,offroad,1,1,2316.3,-21.16,3027,0,977.07,-13.63,361.73
72.4,,riding,90.5,-3.30,-13.31,-0.529,52.2,0.0,0.0,35.6,-1.4,1.0,1.0,2.0,2.0,offroad,offroad,1,1,2318.4,-21.44,3027,0,979.13,-13.76,363.20
72.5,,riding,89.2,-3.65,-14.33,-0.578,48.9,0.0,0.0,42.9,-2.0,1.0,1.0,2.1,2.1,offroad,offroad,1,1,2320.6,-21.63,599,0,981.10,-13.83,364.73
72.6,,riding,87.9,-3.71,-14.40,-0.590,45.5,0.0,0.0,45.9,-2.3,1.0,1.0,2.1,2.1,offroad,offroad,1,1,2322.9,-21.75,422,0,982.95,-13.83,366.34
72.7,,riding,86.3,-4.33,-8.06,-0.336,42.6,0.0,0.0,47.1,-2.7,1.0,0.0,0.0,2.2,offroad,offroad,1,1,2325.0,-21.76,422,0,984.70,-13.78,368.00
72.8,,riding,84.7,-4.59,-5.43,-0.231,41.1,0.0,0.0,38.6,-2.2,1.0,0.0,0.0,2.3,offroad,offroad,1,1,2327.2,-21.70,380,0,986.35,-13.70,369.70
72.9,,riding,83.1,-4.29,-3.46,-0.150,40.1,0.0,0.0,30.1,-1.7,1.0,0.0,0.0,2.4,offroad,offroad,1,1,2329.5,-21.58,430,0,987.92,-13.60,371.42
73.0,,riding,81.8,-3.56,-1.49,-0.065,39.5,0.0,0.0,21.4,-1.1,1.0,0.0,0.0,2.5,offroad,offroad,1,1,2331.7,-21.42,639,0,989.42,-13.51,373.14
73.1,,riding,81.0,-2.20,-0.01,-0.000,39.4,0.0,0.0,11.0,-0.5,1.0,0.0,0.0,2.5,offroad,offroad,1,1,2333.9,-21.22,639,0,990.88,-13.42,374.87
73.2,,riding,80.4,-1.80,0.31,0.014,39.4,0.0,0.0,3.8,-0.3,1.0,0.0,0.0,2.6,offroad,offroad,1,1,2336.1,-21.01,1036,0,992.31,-13.33,376.59
73.3,,riding,79.8,-1.68,0.37,0.017,39.5,0.0,0.0,0.3,-0.2,1.0,0.0,0.0,2.6,offroad,offroad,1,1,2338.3,-20.79,1650,0,993.73,-13.25,378.30
73.4,,riding,79.2,-1.66,-7.48,-0.340,38.9,0.0,0.0,5.2,-0.2,1.0,1.0,2.6,2.6,offroad,offroad,1,1,2340.5,-20.58,2527,0,995.13,-13.16,380.01
73.5,,riding,78.4,-2.25,-14.18,-0.651,35.8,0.0,0.0,29.3,-1.5,1.0,1.0,2.7,2.7,offroad,offroad,1,1,2342.7,-20.33,2527,0,996.48,-13.06,381.73
73.6,,riding,76.5,-5.23,-22.75,-1.071,30.6,0.0,0.0,40.4,-4.1,1.0,1.0,2.8,2.8,offroad,offroad,1,1,2344.8,-20.00,3612,0,997.74,-12.96,383.47
73.7,,riding,73.8,-7.61,-31.41,-1.533,22.8,0.0,0.0,44.9,-9.2,1.0,0.0,0.0,3.0,offroad,offroad,1,1,2346.8,-19.59,4936,0,998.87,-12.84,385.20
73.8,,riding,70.5,-9.11,-40.61,-2.074,12.0,0.0,0.0,46.7,-17.1,1.0,0.0,0.0,3.3,offroad,offroad,1,1,2348.8,-19.10,4936,0,999.87,-12.72,386.91
73.9,,riding,66.6,-10.78,-49.55,-2.679,-2.1,0.0,0.0,47.5,-28.4,1.0,0.0,0.0,3.7,offroad,offroad,1,1,2350.6,-18.54,6718,0,1000.74,-12.60,388.58
74.0,,riding,62.0,-12.67,-56.87,-3.300,-19.9,0.0,0.0,47.8,-43.5,1.0,0.0,0.0,4.2,offroad,offroad,1,1,2352.2,-17.94,9341,0,1001.47,-12.48,390.17
74.1,,riding,56.8,-14.58,-60.23,-3.818,-41.0,0.0,0.0,47.9,-62.4,1.0,0.0,0.0,5.0,offroad,offroad,1,1,2353.8,-17.32,9341,0,1002.08,-12.36,391.67
74.2,,riding,51.0,-16.01,-57.45,-4.054,-64.2,0.0,0.0,48.0,-84.3,1.0,-1.0,-5.5,5.5,offroad,offroad,1,1,2355.1,-16.71,13802,0,1002.59,-12.24,393.03
74.3,,riding,-45.1,-267.01,48.69,-3.886,-87.5,0.0,0.0,13.2,-107.7,1.0,-1.0,-6.2,6.2,offroad,offroad,1,1,2356.3,-16.16,13802,0,1003.04,-12.14,394.25
74.4,,riding,-39.5,15.55,36.54,-3.330,-108.5,0.0,0.0,-23.1,-130.9,1.0,-1.0,-7.1,7.1,offroad,offroad,1,1,2357.4,-15.69,13802,0,1003.45,-12.05,395.31
74.5,,riding,-34.8,13.07,24.71,-2.556,-125.3,0.0,0.0,-37.9,-152.5,1.0,0.0,0.0,8.1,offroad,offroad,1,1,2358.3,-15.33,23721,0,1003.87,-11.98,396.21
74.6,,riding,-31.0,10.47,14.50,-1.682,-137.4,0.0,0.0,-43.9,-170.9,1.0,0.0,0.0,9.1,offroad,offroad,1,1,2359.2,-15.09,23721,0,1004.32,-11.93,396.97
74.7,,riding,-28.2,7.88,3.15,-0.403,-142.5,0.0,0.0,-39.6,-179.8,0.0,0.0,0.0,10.0,offroad,offroad,1,1,2360.0,-14.95,23721,0,1004.79,-11.88,397.62
74.8,,riding,-26.2,5.49,0.42,-0.057,-143.4,0.0,0.0,-21.5,179.1,0.0,0.0,0.0,10.8,offroad,offroad,1,1,2360.8,-14.86,23721,0,1005.25,-11.85,398.21
74.9,,riding,-24.3,5.31,-0.05,0.008,-143.5,0.0,0.0,-9.2,179.2,0.0,0.0,0.0,11.6,offroad,offroad,1,1,2361.5,-14.77,70506,0,1005.67,-11.81,398.76
75.0,,riding,-22.5,5.11,-0.13,0.020,-143.4,0.0,0.0,-3.4,179.3,0.0,0.0,0.0,12.5,offroad,offroad,1,1,2362.1,-14.68,70506,0,1006.05,-11.78,399.27
75.1,,riding,-20.7,4.93,-0.13,0.023,-143.3,0.0,0.0,-0.9,179.3,0.0,0.0,0.0,13.5,offroad,offroad,1,1,2362.7,-14.60,70506,0,1006.41,-11.75,399.73
75.2,,riding,-19.0,4.75,-0.12,0.023,-143.1,0.0,0.0,0.1,179.2,0.0,0.0,0.0,14.7,offroad,offroad,1,1,2363.2,-14.53,70506,0,1006.74,-11.72,400.16
75.3,,riding,-17.3,4.58,-0.11,0.024,-143.0,0.0,0.0,0.5,179.1,0.0,0.0,0.0,16.0,offroad,offroad,1,1,2363.7,-14.47,70506,0,1007.04,-11.69,400.55
75.4,,riding,-15.7,4.41,-0.10,0.024,-142.9,0.0,0.0,0.6,179.0,0.0,0.0,0.0,17.5,offroad,offroad,1,1,2364.2,-14.42,76743,0,1007.32,-11.67,400.91
75.5,,riding,-14.2,4.25,-0.09,0.024,-142.7,0.0,0.0,0.6,178.9,0.0,0.0,0.0,19.2,offroad,offroad,1,1,2364.6,-14.37,76743,0,1007.57,-11.65,401.23
75.6,,riding,-12.7,4.09,-0.08,0.023,-142.6,0.0,0.0,0.5,178.8,0.0,0.0,0.0,21.2,offroad,offroad,1,1,2365.0,-14.33,76743,0,1007.80,-11.63,401.51
75.7,,riding,-11.3,3.95,-0.07,0.023,-142.5,0.0,0.0,0.5,178.6,0.0,0.0,0.0,23.6,offroad,offroad,1,1,2365.3,-14.29,76743,0,1008.00,-11.61,401.76
75.8,,riding,-10.0,3.81,-0.06,0.023,-142.3,0.0,0.0,0.4,178.4,0.0,0.0,0.0,26.3,offroad,offroad,1,1,2365.6,-14.26,76743,0,1008.18,-11.59,401.99
75.9,,riding,-8.6,3.67,-0.06,0.023,-142.2,0.0,0.0,0.3,178.1,0.0,0.0,0.0,29.7,offroad,offroad,1,1,2365.8,-14.24,76743,0,1008.34,-11.58,402.18
76.0,,riding,-7.4,3.53,-0.05,0.023,-142.0,0.0,0.0,0.3,177.7,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.1,-14.22,76743,0,1008.48,-11.57,402.34
76.1,,riding,-6.7,1.96,-0.04,0.023,-141.9,0.0,0.0,0.2,177.5,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.2,-14.20,76743,0,1008.60,-11.56,402.49
76.2,,riding,-6.2,1.19,-0.04,0.024,-141.8,0.0,0.0,0.2,177.3,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.4,-14.19,76743,0,1008.72,-11.55,402.62
76.3,,riding,-5.8,1.14,-0.04,0.024,-141.6,0.0,0.0,0.1,177.1,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.6,-14.18,76743,0,1008.82,-11.55,402.74
76.4,,riding,-5.4,1.10,-0.04,0.023,-141.5,0.0,0.0,0.1,176.9,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.7,-14.17,76743,0,1008.93,-11.54,402.86
76.5,,riding,-5.0,1.05,-0.03,0.023,-141.4,0.0,0.0,0.1,176.6,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2366.9,-14.16,76743,0,1009.02,-11.53,402.96
76.6,,riding,-4.7,1.01,-0.03,0.023,-141.2,0.0,0.0,0.1,176.3,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.0,-14.16,76743,0,1009.11,-11.53,403.06
76.7,,riding,-4.3,0.97,-0.03,0.023,-141.1,0.0,0.0,0.1,176.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.2,-14.15,24431,0,1009.19,-11.52,403.15
76.8,,riding,-4.0,0.94,-0.03,0.023,-141.0,0.0,0.0,0.1,175.7,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.3,-14.15,24431,0,1009.27,-11.51,403.24
76.9,,riding,-3.7,0.90,-0.02,0.023,-140.8,0.0,0.0,0.1,175.3,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.4,-14.14,24431,0,1009.34,-11.51,403.31
77.0,,riding,-3.4,0.86,-0.02,0.023,-140.7,0.0,0.0,0.0,174.8,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.5,-14.14,24431,0,1009.41,-11.51,403.38
77.1,,riding,-3.1,0.83,-0.02,0.023,-140.6,0.0,0.0,0.0,174.3,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.6,-14.14,24431,0,1009.47,-11.50,403.44
77.2,,riding,-2.8,0.80,-0.02,0.023,-140.4,0.0,0.0,0.0,173.6,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.6,-14.14,24431,0,1009.53,-11.50,403.50
77.3,,riding,-2.5,0.76,-0.02,0.023,-140.3,0.0,0.0,0.0,172.9,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.7,-14.15,24431,0,1009.58,-11.50,403.55
77.4,,riding,-2.2,0.73,-0.01,0.023,-140.2,0.0,0.0,0.0,172.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.8,-14.15,24431,0,1009.63,-11.49,403.59
77.5,,riding,-2.0,0.70,-0.01,0.023,-140.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.8,-14.15,24431,0,1009.67,-11.49,403.63
77.6,,riding,-1.7,0.67,-0.01,0.022,-139.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.9,-14.16,24431,0,1009.71,-11.49,403.66
77.7,,riding,-1.5,0.65,-0.01,0.022,-139.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2367.9,-14.16,24431,0,1009.74,-11.49,403.69
77.8,,riding,-1.3,0.61,-0.01,0.022,-139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.0,-14.17,24431,0,1009.77,-11.49,403.71
77.9,,riding,-1.1,0.58,-0.01,0.022,-139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.0,-14.17,24431,0,1009.80,-11.49,403.73
78.0,,riding,-0.9,0.54,-0.01,0.022,-139.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.0,-14.18,24431,0,1009.82,-11.49,403.74
78.1,,riding,-0.7,0.49,-0.00,0.022,-139.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.0,-14.19,24431,0,1009.84,-11.49,403.75
78.2,,riding,-0.6,0.42,-0.00,0.022,-139.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.1,-14.19,24431,0,1009.85,-11.49,403.75
78.3,,riding,-0.4,0.31,-0.00,0.022,-139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.1,-14.20,24431,0,1009.86,-11.49,403.75
78.4,,riding,-0.4,0.13,-0.00,0.022,-138.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.1,-14.21,24431,0,1009.87,-11.49,403.75
78.5,,riding,0.4,2.31,0.00,0.022,-138.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,offroad,offroad,1,1,2368.1,-14.22,24431,0,1009.88,-11.49,403.74
